Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Item_Outlet_Sales
18.7,Low Fat,0.057526565,Dairy,85.2566,0,Tier 2,Supermarket Type1,FD,-64.890816
7.235,Low Fat,0.100369729,Snack Foods,196.9452,1,Tier 3,Supermarket Type2,FD,-9.253067
10.5,Regular,0.159923438,Canned,253.0014,1,Tier 3,Supermarket Type3,FD,691.87317
11.1,Low Fat,0.11067210400000001,Fruits and Vegetables,191.1846,0,Tier 1,Supermarket Type1,FD,-82.86618
7.155,Regular,0.168447861,Breads,35.8874,1,Tier 1,Supermarket Type1,FD,773.4229
7.825,Non-Edible,0.185913021,Household,252.4698,2,Tier 3,Supermarket Type1,NC,589.739
8.905,Low Fat,0.143938721,Frozen Foods,60.3878,2,Tier 2,Supermarket Type1,FD,-37.608574
8.52,Regular,0.156168446,Snack Foods,146.7418,1,Tier 3,Supermarket Type3,FD,-22.342669
9.195,Low Fat,0.015883951,Baking Goods,83.4592,1,Tier 1,Supermarket Type1,FD,-64.890816
11.65,Low Fat,0.039885362,Snack Foods,228.9694,2,Tier 3,Supermarket Type1,FD,-37.608574
16.7,Non-Edible,0.0,Household,247.5776,2,Tier 3,Grocery Store,NC,653.6019
9.1,Regular,0.081599833,Breads,176.8054,2,Tier 3,Supermarket Type1,FD,822.2957
11.35,Low Fat,0.030807134,Snack Foods,49.4008,0,Tier 1,Supermarket Type1,FD,-64.890816
13.224769381746881,Regular,0.107110465,Soft Drinks,55.6614,0,Tier 1,Grocery Store,DR,-26.343868
5.695,Regular,0.06764458599999999,Breads,256.5988,2,Tier 3,Supermarket Type1,FD,822.2957
16.5,Non-Edible,0.035857676,Health and Hygiene,92.512,2,Tier 2,Supermarket Type1,NC,589.739
10.695,Non-Edible,0.063710075,Household,36.4848,2,Tier 3,Supermarket Type1,NC,589.739
8.42,Low Fat,0.127416049,Fruits and Vegetables,214.2902,1,Tier 3,Supermarket Type3,FD,-28.149696
17.7,Non-Edible,0.0,Household,167.7474,1,Tier 1,Supermarket Type1,NC,578.3331
19.0,Low Fat,0.067584358,Snack Foods,129.7626,2,Tier 2,Supermarket Type1,FD,-37.608574
11.65,Low Fat,0.057125580999999995,Frozen Foods,237.8906,0,Tier 1,Grocery Store,FD,-10.174335
13.853284671532842,Regular,0.09152647800000001,Canned,250.0408,1,Tier 3,Supermarket Type3,FD,691.87317
13.35,Low Fat,0.0,Frozen Foods,148.4392,1,Tier 3,Supermarket Type2,FD,-9.253067
14.65,Non-Edible,0.072053007,Household,262.3594,0,Tier 2,Supermarket Type1,NC,578.3331
13.3,Non-Edible,0.18427192399999998,Household,82.725,0,Tier 1,Grocery Store,NC,626.4032
16.7,Low Fat,0.0,Canned,182.4292,2,Tier 3,Supermarket Type1,FD,648.098
11.6,Low Fat,0.038518959,Dairy,55.3272,0,Tier 1,Supermarket Type1,FD,-64.890816
8.96,Regular,0.06904552,Fruits and Vegetables,197.3768,1,Tier 1,Supermarket Type1,FD,-125.97979
9.6,Non-Edible,0.029764629,Household,44.4086,1,Tier 3,Supermarket Type2,NC,627.32446
11.5,Low Fat,0.103248816,Snack Foods,237.3932,1,Tier 3,Supermarket Type3,FD,-10.174335
12.6,Non-Edible,0.00749864,Household,186.4556,2,Tier 2,Supermarket Type1,NC,589.739
12.15,Non-Edible,0.14586127,Health and Hygiene,227.0404,2,Tier 2,Supermarket Type1,NC,589.739
9.395,Regular,0.131569883,Frozen Foods,88.1198,0,Tier 1,Supermarket Type1,FD,-108.00443
18.85,Low Fat,0.042649853,Canned,256.633,0,Tier 1,Supermarket Type1,FD,623.1453
9.395,Regular,0.052923474000000005,Starchy Foods,46.706,1,Tier 3,Supermarket Type3,FD,-58.947308
15.85,Low Fat,0.10750833900000001,Soft Drinks,59.1904,2,Tier 3,Supermarket Type1,DR,-37.608574
17.6,Low Fat,0.041785884,Soft Drinks,166.0526,1,Tier 3,Supermarket Type2,DR,-13.254256
21.1,Regular,0.020714738,Breakfast,127.7994,0,Tier 2,Supermarket Type1,FD,-43.866318
11.65,Low Fat,0.033910827000000004,Seafood,113.88600000000001,1,Tier 1,Supermarket Type1,FD,-64.890816
6.71,Low Fat,0.035642187,Breads,217.6166,1,Tier 1,Supermarket Type1,FD,816.61115
15.6,Low Fat,0.087703106,Snack Foods,220.0798,0,Tier 2,Supermarket Type1,FD,-64.890816
13.3,Low Fat,0.021393892999999997,Baking Goods,119.8124,2,Tier 2,Supermarket Type1,FD,-37.608574
14.1,Low Fat,0.126492074,Fruits and Vegetables,85.3198,2,Tier 2,Supermarket Type1,FD,-55.58394
11.395,Regular,0.11647465800000001,Meat,236.0616,2,Tier 3,Grocery Store,FD,81.60658
13.65,Low Fat,0.066002079,Frozen Foods,44.2402,2,Tier 2,Supermarket Type1,FD,-37.608574
18.85,Non-Edible,0.040363971,Household,244.0144,0,Tier 2,Supermarket Type1,NC,578.3331
11.8,Low Fat,0.113329224,Soft Drinks,185.8924,0,Tier 1,Supermarket Type1,DR,-62.24555
19.25,Low Fat,0.101773845,Dairy,52.8956,0,Tier 1,Supermarket Type1,FD,-64.890816
19.85,Regular,0.081620573,Breads,169.7816,2,Tier 2,Supermarket Type1,FD,822.2957
12.5,Low Fat,0.08129936900000001,Meat,219.0798,2,Tier 2,Supermarket Type1,FD,-37.608574
15.5,Low Fat,0.033059299,Baking Goods,105.7938,2,Tier 2,Supermarket Type1,FD,-37.608574
17.75,Non-Edible,0.030481663,Others,181.666,2,Tier 3,Supermarket Type1,NC,589.739
14.75,Low Fat,0.089503609,Snack Foods,112.2518,2,Tier 2,Supermarket Type1,FD,-37.608574
8.985,Regular,0.058062665,Frozen Foods,130.83100000000002,1,Tier 3,Supermarket Type2,FD,-23.91515
8.02,Non-Edible,0.019870463,Household,154.9972,0,Tier 1,Supermarket Type1,NC,578.3331
9.8,Low Fat,0.026127057000000002,Snack Foods,216.385,1,Tier 1,Supermarket Type1,FD,-64.890816
8.645,Low Fat,0.021708103,Canned,54.5982,2,Tier 2,Supermarket Type1,FD,648.098
17.35,Regular,0.027767045,Canned,88.9856,2,Tier 2,Supermarket Type1,FD,666.75195
8.52,Low Fat,0.027212418999999998,Soft Drinks,151.8682,2,Tier 2,Supermarket Type1,DR,-37.608574
5.63,Regular,0.024680092,Meat,103.7306,2,Tier 2,Supermarket Type1,FD,-45.134285
6.38,Low Fat,0.031892144,Dairy,177.7344,0,Tier 2,Supermarket Type1,FD,-64.890816
14.15,Low Fat,0.03833243,Dairy,54.3272,1,Tier 3,Supermarket Type3,FD,-2.6137035
5.78,Low Fat,0.0965817,Breads,162.4552,2,Tier 2,Supermarket Type1,FD,829.8961
10.0,Regular,0.0,Snack Foods,129.2994,1,Tier 1,Supermarket Type1,FD,-108.00443
11.6,Regular,0.0097782,Snack Foods,225.1404,1,Tier 1,Supermarket Type1,FD,-108.00443
11.65,Low Fat,0.0,Fruits and Vegetables,187.72400000000002,1,Tier 3,Supermarket Type2,FD,-27.228428
19.2,Regular,0.157200063,Frozen Foods,189.3214,2,Tier 3,Grocery Store,FD,81.60658
10.895,Regular,0.016105023,Dairy,121.773,2,Tier 3,Grocery Store,FD,89.167206
17.35,Regular,0.069419362,Frozen Foods,92.3804,2,Tier 3,Grocery Store,FD,81.60658
6.65,Low Fat,0.146740745,Fruits and Vegetables,125.5678,2,Tier 3,Grocery Store,FD,11.409352
10.0,Low Fat,0.049938496,Baking Goods,195.6136,0,Tier 1,Grocery Store,FD,-10.174335
7.725,Non-Edible,0.029072282999999997,Household,120.1414,0,Tier 1,Supermarket Type1,NC,578.3331
8.71,Regular,0.072267645,Canned,184.8924,1,Tier 1,Supermarket Type1,FD,606.21136
16.1,Low Fat,0.100436145,Fruits and Vegetables,77.2328,2,Tier 2,Supermarket Type1,FD,-55.58394
14.65,Low Fat,0.170318251,Hard Drinks,56.1614,0,Tier 1,Supermarket Type1,DR,-65.74574
12.6,Low Fat,0.087453208,Fruits and Vegetables,110.0228,0,Tier 1,Supermarket Type1,FD,-82.86618
13.1,Low Fat,0.006062712,Frozen Foods,187.3898,0,Tier 1,Supermarket Type1,FD,-64.890816
15.85,Low Fat,0.020505251999999998,Fruits and Vegetables,91.48299999999999,1,Tier 3,Supermarket Type3,FD,-28.149696
11.15,Regular,0.085860034,Snack Foods,169.479,2,Tier 3,Supermarket Type1,FD,-45.134285
20.7,Regular,0.079230482,Baking Goods,98.8042,2,Tier 3,Supermarket Type1,FD,-45.134285
7.27,Low Fat,0.15916244599999999,Frozen Foods,143.1154,1,Tier 3,Supermarket Type3,FD,-10.174335
14.0,Low Fat,0.023869126,Baking Goods,101.5332,2,Tier 2,Supermarket Type1,FD,-37.608574
19.1,Non-Edible,0.067431883,Household,42.4796,2,Tier 2,Supermarket Type1,NC,589.739
9.695,Regular,0.21471985,Baking Goods,225.9404,2,Tier 3,Grocery Store,FD,81.60658
19.1,Low Fat,0.045564412,Dairy,39.1138,2,Tier 2,Supermarket Type1,DR,-37.608574
17.85,Regular,0.020979394,Meat,259.7936,1,Tier 1,Supermarket Type1,FD,-108.00443
11.65,Regular,0.075967092,Snack Foods,84.4908,1,Tier 1,Supermarket Type1,FD,-108.00443
12.3,Regular,0.064719441,Starchy Foods,93.6804,1,Tier 1,Supermarket Type1,FD,-142.0952
12.3,Low Fat,0.029981512999999998,Canned,77.867,1,Tier 3,Supermarket Type3,FD,677.8618
7.81,Regular,0.05553914,Canned,125.8046,2,Tier 2,Supermarket Type1,FD,666.75195
20.1,Non-Edible,0.015022332,Health and Hygiene,142.1154,2,Tier 2,Supermarket Type1,NC,589.739
10.5,Regular,0.06645039900000001,Starchy Foods,80.796,1,Tier 3,Supermarket Type2,FD,-60.519787
12.81734421364986,Regular,0.216601163,Snack Foods,36.7874,0,Tier 1,Grocery Store,FD,-22.342669
8.575,Regular,0.072139167,Dairy,195.5794,1,Tier 3,Supermarket Type2,FD,-16.354525
20.1,Regular,0.022420996000000002,Fruits and Vegetables,226.2036,0,Tier 2,Supermarket Type1,FD,-125.97979
21.2,Low Fat,0.070676281,Snack Foods,176.33700000000002,0,Tier 1,Supermarket Type1,FD,-64.890816
6.17,Low Fat,0.069701022,Dairy,262.9226,1,Tier 3,Supermarket Type3,FD,-2.6137035
16.0,Low Fat,0.077011493,Fruits and Vegetables,45.1086,2,Tier 2,Supermarket Type1,FD,-55.58394
17.1,Low Fat,0.032600958,Frozen Foods,150.4392,2,Tier 3,Supermarket Type1,FD,-37.608574
12.15,Low Fat,0.074254285,Snack Foods,91.083,1,Tier 3,Supermarket Type3,FD,-10.174335
9.3,Non-Edible,0.181114059,Household,168.8448,0,Tier 1,Grocery Store,NC,626.4032
19.35,Low Fat,0.016608334,Frozen Foods,120.0098,0,Tier 2,Supermarket Type1,FD,-64.890816
19.35,Regular,0.104659766,Baking Goods,165.9184,2,Tier 3,Grocery Store,FD,81.60658
11.85,Low Fat,0.133211023,Dairy,95.8726,1,Tier 3,Supermarket Type2,DR,-5.6936293
8.0,Regular,0.030259174,Breads,250.6092,0,Tier 2,Supermarket Type1,FD,773.4229
8.485,Low Fat,0.083432299,Hard Drinks,107.4596,1,Tier 3,Supermarket Type3,DR,-17.675705
17.85,Low Fat,0.018805505,Snack Foods,214.956,2,Tier 3,Grocery Store,FD,29.38472
16.6,Low Fat,0.136008489,Hard Drinks,170.4422,2,Tier 2,Supermarket Type1,DR,-41.108757
15.5,Regular,0.02504491,Canned,146.1418,1,Tier 3,Supermarket Type3,FD,691.87317
8.485,Non-Edible,0.0582501,Health and Hygiene,104.399,2,Tier 2,Supermarket Type1,NC,589.739
18.1,Non-Edible,0.048899701,Household,126.3336,2,Tier 3,Supermarket Type1,NC,589.739
6.425,Low Fat,0.093835595,Fruits and Vegetables,174.2712,1,Tier 3,Supermarket Type2,FD,-27.228428
8.655,Regular,0.088331849,Snack Foods,120.8756,1,Tier 1,Supermarket Type1,FD,-108.00443
19.7,Low Fat,0.0,Baking Goods,178.666,0,Tier 1,Supermarket Type1,FD,-64.890816
10.895,Non-Edible,0.027102627999999997,Others,50.7666,2,Tier 2,Supermarket Type1,NC,589.739
10.8,Low Fat,0.061225298,Soft Drinks,153.4024,2,Tier 2,Supermarket Type1,DR,-37.608574
20.6,Low Fat,0.083342202,Baking Goods,120.1756,1,Tier 3,Supermarket Type2,FD,-9.253067
7.07,Low Fat,0.093593225,Snack Foods,115.1834,2,Tier 3,Supermarket Type1,FD,-37.608574
7.02,Regular,0.10175494199999999,Snack Foods,58.5562,0,Tier 1,Grocery Store,FD,-22.342669
18.85,Non-Edible,0.167923755,Household,193.7136,2,Tier 2,Supermarket Type1,NC,589.739
15.3,Regular,0.08469465300000001,Canned,212.7218,2,Tier 3,Supermarket Type1,FD,666.75195
7.26,Low Fat,0.014452774,Meat,115.015,2,Tier 2,Supermarket Type1,FD,-37.608574
18.25,Regular,0.170685888,Dairy,155.16299999999998,2,Tier 3,Supermarket Type1,FD,-45.134285
14.8,Low Fat,0.04496929400000001,Soft Drinks,74.867,2,Tier 2,Supermarket Type1,DR,-37.608574
13.3,Low Fat,0.009600586,Snack Foods,64.95100000000001,2,Tier 2,Supermarket Type1,FD,-37.608574
18.7,Regular,0.083321663,Dairy,121.4756,0,Tier 1,Grocery Store,FD,-14.782046
21.1,Regular,0.161756055,Fruits and Vegetables,65.7168,1,Tier 1,Supermarket Type1,FD,-125.97979
15.1,Regular,0.1055789,Fruits and Vegetables,42.4796,2,Tier 3,Supermarket Type1,FD,-63.109657
13.35,Regular,0.250008736,Snack Foods,178.36599999999999,2,Tier 3,Grocery Store,FD,81.60658
11.35,Regular,0.043149942999999996,Fruits and Vegetables,198.5742,0,Tier 2,Supermarket Type1,FD,-125.97979
18.85,Low Fat,0.039643601,Snack Foods,41.448,0,Tier 1,Supermarket Type1,FD,-64.890816
8.92,Non-Edible,0.129903926,Household,176.637,0,Tier 2,Supermarket Type1,NC,578.3331
16.7,Low Fat,0.027069736,Frozen Foods,212.3928,0,Tier 1,Grocery Store,FD,-10.174335
16.7,Regular,0.054583442,Starchy Foods,64.6168,2,Tier 3,Supermarket Type1,FD,-77.08376
7.435,Low Fat,0.08438208400000001,Starchy Foods,167.9158,2,Tier 3,Supermarket Type1,FD,130.91266
18.25,Low Fat,0.079203863,Frozen Foods,224.9062,0,Tier 2,Supermarket Type1,FD,-64.890816
20.5,Non-Edible,0.023143199,Others,152.934,0,Tier 1,Supermarket Type1,NC,578.3331
5.4,Non-Edible,0.048107159000000004,Health and Hygiene,166.3526,0,Tier 2,Supermarket Type1,NC,578.3331
18.0,Low Fat,0.039169904,Snack Foods,149.0418,1,Tier 3,Supermarket Type2,FD,-9.253067
18.35,Non-Edible,0.014021376,Household,222.5746,0,Tier 2,Supermarket Type1,NC,578.3331
6.52,Low Fat,0.044788872,Canned,164.0842,1,Tier 3,Supermarket Type2,FD,678.7831
12.85,Regular,0.11417001800000001,Fruits and Vegetables,89.1856,0,Tier 1,Grocery Store,FD,-40.318035
11.65,Low Fat,0.066815522,Snack Foods,229.6694,2,Tier 3,Grocery Store,FD,29.38472
17.6,Low Fat,0.016775365,Snack Foods,63.451,0,Tier 1,Grocery Store,FD,-10.174335
14.3,Regular,0.049957145,Meat,210.0586,2,Tier 2,Supermarket Type1,FD,-45.134285
6.655,Low Fat,0.016985198,Fruits and Vegetables,211.0586,1,Tier 1,Supermarket Type1,FD,-82.86618
15.7,Regular,0.037833211,Frozen Foods,126.1046,2,Tier 3,Supermarket Type1,FD,-45.134285
7.89,Low Fat,0.036104434,Dairy,117.1782,2,Tier 3,Supermarket Type1,FD,-37.608574
14.15,Low Fat,0.035413843,Canned,253.0014,1,Tier 3,Supermarket Type2,FD,678.7831
14.1,Low Fat,0.06725426,Snack Foods,199.0084,2,Tier 2,Supermarket Type1,FD,-37.608574
17.1,Low Fat,0.032621941,Frozen Foods,150.9392,0,Tier 2,Supermarket Type1,FD,-64.890816
16.25,Regular,0.07548186400000001,Snack Foods,85.3908,1,Tier 3,Supermarket Type3,FD,-22.342669
14.15,Low Fat,0.095917719,Soft Drinks,171.8106,2,Tier 2,Supermarket Type1,DR,-37.608574
12.3,Low Fat,0.015751294,Baking Goods,71.638,2,Tier 3,Grocery Store,FD,29.38472
13.224769381746881,Low Fat,0.026928324,Soft Drinks,151.6682,1,Tier 3,Supermarket Type3,DR,-14.175525
13.85,Regular,0.245136905,Canned,110.8228,0,Tier 1,Grocery Store,FD,691.87317
6.92,Low Fat,0.070733741,Soft Drinks,112.0518,1,Tier 3,Supermarket Type3,DR,-14.175525
18.6,Low Fat,0.039374545,Frozen Foods,245.5802,2,Tier 2,Supermarket Type1,FD,-37.608574
20.85,Low Fat,0.032498972,Baking Goods,181.266,1,Tier 1,Supermarket Type1,FD,-64.890816
17.75,Regular,0.026473267,Meat,37.9532,1,Tier 3,Supermarket Type3,FD,-22.342669
9.8,Low Fat,0.026840766000000002,Meat,126.902,0,Tier 1,Supermarket Type1,FD,-64.890816
7.895,Regular,0.061175535,Breakfast,58.6588,0,Tier 1,Supermarket Type1,FD,-43.866318
10.895,Low Fat,0.026921951,Frozen Foods,104.928,1,Tier 1,Supermarket Type1,FD,-64.890816
8.02,Low Fat,0.111347923,Snack Foods,155.6998,2,Tier 3,Supermarket Type1,FD,-37.608574
7.89,Low Fat,0.036338895,Dairy,119.5782,2,Tier 2,Supermarket Type1,FD,-37.608574
5.035,Regular,0.079895432,Breads,227.0036,0,Tier 2,Supermarket Type1,FD,773.4229
12.1,Non-Edible,0.079930344,Household,169.7106,1,Tier 1,Supermarket Type1,NC,578.3331
7.075,Low Fat,0.05833590599999999,Dairy,145.8128,0,Tier 2,Supermarket Type1,FD,-64.890816
7.475,Non-Edible,0.01310911,Household,215.4192,2,Tier 3,Supermarket Type1,NC,589.739
6.885,Regular,0.14022623,Canned,108.8228,1,Tier 1,Supermarket Type1,FD,606.21136
8.51,Regular,0.078723713,Snack Foods,172.4422,1,Tier 3,Supermarket Type2,FD,-23.91515
6.44,Low Fat,0.079200387,Breads,100.47,0,Tier 2,Supermarket Type1,FD,816.61115
13.65,Regular,0.073324855,Frozen Foods,199.0426,2,Tier 2,Supermarket Type1,FD,-45.134285
8.395,Low Fat,0.07196303700000001,Hard Drinks,251.804,0,Tier 2,Supermarket Type1,DR,-65.74574
5.785,Low Fat,0.24416317399999998,Frozen Foods,148.1392,0,Tier 1,Grocery Store,FD,-10.174335
8.945,Regular,0.08778219300000001,Dairy,261.791,1,Tier 1,Supermarket Type1,FD,-108.00443
10.8,Regular,0.048134189,Baking Goods,40.3138,0,Tier 2,Supermarket Type1,FD,-108.00443
19.2,Non-Edible,0.30572496899999996,Others,239.6196,2,Tier 3,Grocery Store,NC,653.6019
18.85,Low Fat,0.09138128,Hard Drinks,126.6336,2,Tier 2,Supermarket Type1,DR,-41.108757
7.725,Non-Edible,0.029190711,Household,122.4414,1,Tier 3,Supermarket Type2,NC,627.32446
10.5,Low Fat,0.080372556,Hard Drinks,158.4946,2,Tier 3,Grocery Store,DR,22.754208
20.25,Regular,0.011985289,Canned,184.7924,2,Tier 3,Supermarket Type1,FD,666.75195
20.35,Low Fat,0.083783437,Meat,180.7292,0,Tier 2,Supermarket Type1,FD,-64.890816
11.1,Regular,0.053775381,Fruits and Vegetables,165.7526,0,Tier 1,Supermarket Type1,FD,-125.97979
21.35,Low Fat,0.068962051,Canned,261.1278,2,Tier 2,Supermarket Type1,FD,648.098
15.0,Non-Edible,0.071357962,Health and Hygiene,127.4362,0,Tier 2,Supermarket Type1,NC,578.3331
15.1,Regular,0.033365742999999996,Frozen Foods,130.931,2,Tier 3,Grocery Store,FD,81.60658
17.75,Regular,0.067884624,Baking Goods,187.324,2,Tier 2,Supermarket Type1,FD,-45.134285
5.485,Non-Edible,0.042925965,Health and Hygiene,164.5842,1,Tier 3,Supermarket Type2,NC,627.32446
5.21,Non-Edible,0.011000735,Household,258.0962,2,Tier 3,Supermarket Type1,NC,589.739
9.1,Non-Edible,0.023031127000000002,Others,154.534,1,Tier 3,Supermarket Type3,NC,626.4032
19.85,Low Fat,0.121977653,Dairy,122.573,1,Tier 3,Supermarket Type3,FD,-2.6137035
15.35,Regular,0.055199282999999995,Meat,146.4734,1,Tier 1,Supermarket Type1,FD,-108.00443
15.7,Low Fat,0.041091215,Starchy Foods,182.6634,1,Tier 3,Supermarket Type3,FD,114.07804
8.0,Regular,0.030436087,Breads,249.0092,2,Tier 2,Supermarket Type1,FD,822.2957
13.35,Low Fat,0.06495073,Baking Goods,92.5804,0,Tier 1,Supermarket Type1,FD,-64.890816
20.6,Non-Edible,0.045488814,Health and Hygiene,149.9392,1,Tier 1,Supermarket Type1,NC,578.3331
20.35,Non-Edible,0.021308723999999998,Household,79.2328,2,Tier 3,Supermarket Type1,NC,589.739
14.65,Regular,0.099049679,Snack Foods,49.7666,2,Tier 3,Supermarket Type1,FD,-45.134285
8.76,Non-Edible,0.050043246,Health and Hygiene,126.2336,0,Tier 2,Supermarket Type1,NC,578.3331
8.3,Low Fat,0.035426061,Fruits and Vegetables,37.7506,2,Tier 2,Supermarket Type1,FD,-55.58394
15.2,Low Fat,0.18896587899999998,Soft Drinks,35.9848,2,Tier 3,Grocery Store,DR,26.25439
12.277108208955255,Regular,0.076191354,Frozen Foods,110.3228,1,Tier 3,Supermarket Type3,FD,-22.342669
12.5,Low Fat,0.17055809600000002,Fruits and Vegetables,48.7692,1,Tier 3,Supermarket Type3,FD,-28.149696
9.3,Low Fat,0.088988939,Canned,144.0786,0,Tier 2,Supermarket Type1,FD,623.1453
8.6,Non-Edible,0.0,Household,113.1176,2,Tier 3,Supermarket Type1,NC,589.739
9.895,Non-Edible,0.0,Household,230.4642,1,Tier 3,Supermarket Type2,NC,627.32446
18.7,Regular,0.21991455399999998,Frozen Foods,98.8358,0,Tier 1,Grocery Store,FD,-22.342669
19.35,Low Fat,0.11858387,Snack Foods,224.4088,1,Tier 3,Supermarket Type2,FD,-9.253067
19.35,Regular,0.058043379000000006,Fruits and Vegetables,239.8564,0,Tier 1,Supermarket Type1,FD,-125.97979
13.65,Regular,0.122040464,Frozen Foods,197.5426,2,Tier 3,Grocery Store,FD,81.60658
19.6,Non-Edible,0.024048716,Household,104.9964,1,Tier 3,Supermarket Type2,NC,627.32446
18.35,Non-Edible,0.04193537,Household,104.5964,0,Tier 1,Grocery Store,NC,626.4032
16.0,Non-Edible,0.072816495,Household,231.3668,2,Tier 2,Supermarket Type1,NC,589.739
16.2,Low Fat,0.035904485,Fruits and Vegetables,258.6278,0,Tier 2,Supermarket Type1,FD,-82.86618
10.195,Low Fat,0.051651503,Breads,35.2558,0,Tier 2,Supermarket Type1,FD,816.61115
12.65,Regular,0.076162818,Frozen Foods,190.7846,1,Tier 1,Supermarket Type1,FD,-108.00443
19.35,Non-Edible,0.027691307999999998,Health and Hygiene,63.3168,2,Tier 3,Supermarket Type1,NC,589.739
17.85,Regular,0.04670302,Fruits and Vegetables,122.2388,2,Tier 2,Supermarket Type1,FD,-63.109657
10.8,Non-Edible,0.041930938,Health and Hygiene,188.0214,1,Tier 1,Supermarket Type1,NC,578.3331
13.65,Regular,0.0,Snack Foods,57.7588,1,Tier 1,Supermarket Type1,FD,-108.00443
20.7,Low Fat,0.048834717,Fruits and Vegetables,36.5506,1,Tier 1,Supermarket Type1,FD,-82.86618
13.15,Low Fat,0.022841841,Fruits and Vegetables,158.192,2,Tier 2,Supermarket Type1,FD,-55.58394
7.27,Regular,0.020777214,Canned,88.8488,0,Tier 2,Supermarket Type1,FD,606.21136
16.5,Regular,0.093786169,Baking Goods,98.9068,2,Tier 3,Supermarket Type1,FD,-45.134285
15.15,Regular,0.108947031,Baking Goods,86.5514,0,Tier 1,Grocery Store,FD,-22.342669
19.25,Regular,0.045327375999999996,Meat,198.21099999999998,2,Tier 3,Grocery Store,FD,81.60658
13.224769381746881,Regular,0.09330981099999999,Snack Foods,212.6244,1,Tier 3,Supermarket Type3,FD,-22.342669
15.0,Regular,0.026882496000000002,Baking Goods,222.6456,1,Tier 1,Supermarket Type1,FD,-108.00443
19.7,Regular,0.018052793,Meat,103.399,1,Tier 1,Supermarket Type1,FD,-108.00443
11.0,Low Fat,0.0,Dairy,35.1874,1,Tier 3,Supermarket Type3,FD,-2.6137035
15.85,Low Fat,0.136384322,Canned,94.8094,2,Tier 3,Supermarket Type1,FD,648.098
12.65,Low Fat,0.06941183599999999,Meat,51.5324,0,Tier 2,Supermarket Type1,FD,-64.890816
6.13,Low Fat,0.077048493,Dairy,60.0536,1,Tier 3,Supermarket Type2,DR,-5.6936293
19.0,Low Fat,0.12861192400000002,Snack Foods,104.1622,1,Tier 3,Supermarket Type2,FD,-9.253067
16.2,Regular,0.08320169599999999,Frozen Foods,181.8318,1,Tier 3,Supermarket Type3,FD,-22.342669
15.6,Regular,0.045857055,Snack Foods,170.4132,2,Tier 2,Supermarket Type1,FD,-45.134285
12.5,Low Fat,0.11245226,Canned,120.744,2,Tier 2,Supermarket Type1,FD,648.098
18.0,Low Fat,0.017942516999999998,Starchy Foods,176.3686,2,Tier 2,Supermarket Type1,FD,130.91266
6.425,Regular,0.22674419899999998,Snack Foods,140.2838,0,Tier 1,Grocery Store,FD,-22.342669
10.895,Low Fat,0.026875077,Frozen Foods,107.02799999999999,0,Tier 2,Supermarket Type1,FD,-64.890816
17.0,Regular,0.139495548,Canned,266.5884,0,Tier 2,Supermarket Type1,FD,606.21136
13.1,Low Fat,0.075578048,Dairy,165.7158,0,Tier 1,Supermarket Type1,FD,-64.890816
8.895,Regular,0.081214552,Snack Foods,51.4008,1,Tier 1,Supermarket Type1,FD,-108.00443
